Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
ERR1879758_1	(32, 48611.0)	(37, 17377.0)	(42, 9762.0)	(47, 12749.0)	(52, 17539.0)	(57, 20844.0)	(62, 18317.0)	(67, 15072.0)	(72, 14277.0)	(77, 19124.0)	(82, 17201.0)	(87, 17915.0)	(92, 20349.0)	(97, 18821.0)	(102, 24488.0)	(107, 31750.0)	(112, 49374.0)	(117, 57148.0)	(122, 62363.0)	(127, 84975.0)	(132, 105085.0)	(137, 128754.0)	(142, 120225.0)	(147, 153755.0)	(151, 356343.0)
ERR1879758_2	(32, 29042.0)	(37, 11122.0)	(42, 5157.0)	(47, 12458.0)	(52, 11559.0)	(57, 17401.0)	(62, 13578.0)	(67, 14114.0)	(72, 10462.0)	(77, 22332.0)	(82, 15073.0)	(87, 13851.0)	(92, 14498.0)	(97, 15484.0)	(102, 17985.0)	(107, 24560.0)	(112, 33002.0)	(117, 37718.0)	(122, 51164.0)	(127, 58280.0)	(132, 74475.0)	(137, 94469.0)	(142, 119522.0)	(147, 187077.0)	(151, 537835.0)
ERR1879764_1	(32, 31900.0)	(37, 27460.0)	(42, 11303.0)	(47, 20707.0)	(52, 22383.0)	(57, 62930.0)	(62, 49666.0)	(67, 51031.0)	(72, 44920.0)	(77, 78938.0)	(82, 62373.0)	(87, 65253.0)	(92, 68115.0)	(97, 67983.0)	(102, 90832.0)	(107, 90435.0)	(112, 112394.0)	(117, 129510.0)	(122, 150464.0)	(127, 178699.0)	(132, 177166.0)	(137, 148390.0)	(142, 173660.0)	(147, 204696.0)	(151, 1190850.0)
ERR1879764_2	(32, 54558.0)	(37, 61891.0)	(42, 50605.0)	(47, 36340.0)	(52, 35700.0)	(57, 88139.0)	(62, 67071.0)	(67, 54828.0)	(72, 50657.0)	(77, 87007.0)	(82, 83812.0)	(87, 89816.0)	(92, 108336.0)	(97, 89288.0)	(102, 110143.0)	(107, 107781.0)	(112, 127020.0)	(117, 144810.0)	(122, 149740.0)	(127, 160786.0)	(132, 168450.0)	(137, 159104.0)	(142, 177593.0)	(147, 182553.0)	(151, 866030.0)
ERR1879771_1	(32, 37261.0)	(37, 26377.0)	(42, 15061.0)	(47, 12301.0)	(52, 21023.0)	(57, 26832.0)	(62, 19311.0)	(67, 16087.0)	(72, 16613.0)	(77, 24956.0)	(82, 23063.0)	(87, 21032.0)	(92, 22021.0)	(97, 20240.0)	(102, 22723.0)	(107, 28390.0)	(112, 37612.0)	(117, 44276.0)	(122, 33890.0)	(127, 33804.0)	(132, 48951.0)	(137, 56856.0)	(142, 57826.0)	(147, 47034.0)	(151, 272223.0)
ERR1879771_2	(32, 27285.0)	(37, 19530.0)	(42, 10016.0)	(47, 14689.0)	(52, 17155.0)	(57, 23243.0)	(62, 20385.0)	(67, 16773.0)	(72, 16043.0)	(77, 29148.0)	(82, 21722.0)	(87, 18616.0)	(92, 19473.0)	(97, 17099.0)	(102, 20114.0)	(107, 25188.0)	(112, 27774.0)	(117, 31920.0)	(122, 41107.0)	(127, 41925.0)	(132, 47571.0)	(137, 58690.0)	(142, 66407.0)	(147, 61980.0)	(151, 291910.0)
ERR1879773_1	(32, 20550.0)	(37, 11762.0)	(42, 9100.0)	(47, 6904.0)	(52, 11959.0)	(57, 11488.0)	(62, 10322.0)	(67, 6084.0)	(72, 6920.0)	(77, 11291.0)	(82, 9914.0)	(87, 9777.0)	(92, 11212.0)	(97, 12906.0)	(102, 15859.0)	(107, 21010.0)	(112, 28921.0)	(117, 31439.0)	(122, 23053.0)	(127, 28272.0)	(132, 40663.0)	(137, 40007.0)	(142, 35111.0)	(147, 42398.0)	(151, 182235.0)
ERR1879773_2	(32, 10672.0)	(37, 7138.0)	(42, 4123.0)	(47, 8764.0)	(52, 8825.0)	(57, 10679.0)	(62, 9612.0)	(67, 8502.0)	(72, 6798.0)	(77, 13617.0)	(82, 10163.0)	(87, 10225.0)	(92, 9197.0)	(97, 9930.0)	(102, 12096.0)	(107, 15024.0)	(112, 17283.0)	(117, 17562.0)	(122, 22969.0)	(127, 26703.0)	(132, 39983.0)	(137, 39351.0)	(142, 43971.0)	(147, 64789.0)	(151, 211181.0)
ERR1879775_1	(32, 46092.0)	(37, 25086.0)	(42, 15584.0)	(47, 15289.0)	(52, 33965.0)	(57, 24091.0)	(62, 19492.0)	(67, 11787.0)	(72, 10087.0)	(77, 19242.0)	(82, 22095.0)	(87, 19420.0)	(92, 21377.0)	(97, 18243.0)	(102, 25192.0)	(107, 37881.0)	(112, 62962.0)	(117, 63369.0)	(122, 35861.0)	(127, 44675.0)	(132, 56238.0)	(137, 91545.0)	(142, 71204.0)	(147, 64547.0)	(151, 279309.0)
ERR1879775_2	(32, 25249.0)	(37, 14965.0)	(42, 10223.0)	(47, 19346.0)	(52, 19488.0)	(57, 20716.0)	(62, 27448.0)	(67, 13602.0)	(72, 10617.0)	(77, 23795.0)	(82, 20040.0)	(87, 15632.0)	(92, 18192.0)	(97, 13985.0)	(102, 19403.0)	(107, 22039.0)	(112, 31706.0)	(117, 36330.0)	(122, 44245.0)	(127, 44443.0)	(132, 46797.0)	(137, 89547.0)	(142, 79584.0)	(147, 94641.0)	(151, 372600.0)
ERR1879776_1	(32, 23085.0)	(37, 18696.0)	(42, 9635.0)	(47, 17018.0)	(52, 16190.0)	(57, 44538.0)	(62, 42068.0)	(67, 45438.0)	(72, 35969.0)	(77, 58002.0)	(82, 50506.0)	(87, 58748.0)	(92, 70825.0)	(97, 66248.0)	(102, 94443.0)	(107, 85701.0)	(112, 103544.0)	(117, 108484.0)	(122, 147897.0)	(127, 153748.0)	(132, 152949.0)	(137, 138662.0)	(142, 126271.0)	(147, 125856.0)	(151, 776303.0)
ERR1879776_2	(32, 23323.0)	(37, 18330.0)	(42, 14523.0)	(47, 18262.0)	(52, 16614.0)	(57, 41512.0)	(62, 42228.0)	(67, 42461.0)	(72, 38504.0)	(77, 64667.0)	(82, 61432.0)	(87, 67874.0)	(92, 83085.0)	(97, 79441.0)	(102, 110389.0)	(107, 100992.0)	(112, 106569.0)	(117, 118965.0)	(122, 152751.0)	(127, 164254.0)	(132, 159656.0)	(137, 167704.0)	(142, 158957.0)	(147, 127489.0)	(151, 590842.0)
ERR1879779_1	(32, 41027.0)	(37, 23260.0)	(42, 12527.0)	(47, 13174.0)	(52, 22822.0)	(57, 25097.0)	(62, 19389.0)	(67, 8903.0)	(72, 10349.0)	(77, 19659.0)	(82, 17148.0)	(87, 15712.0)	(92, 16965.0)	(97, 18113.0)	(102, 23251.0)	(107, 30309.0)	(112, 46332.0)	(117, 50286.0)	(122, 43204.0)	(127, 49425.0)	(132, 62595.0)	(137, 94748.0)	(142, 54548.0)	(147, 55910.0)	(151, 305598.0)
ERR1879779_2	(32, 27915.0)	(37, 12728.0)	(42, 7776.0)	(47, 14275.0)	(52, 16906.0)	(57, 22233.0)	(62, 18523.0)	(67, 13356.0)	(72, 9421.0)	(77, 23930.0)	(82, 17276.0)	(87, 14395.0)	(92, 15885.0)	(97, 16263.0)	(102, 19698.0)	(107, 25627.0)	(112, 30979.0)	(117, 33625.0)	(122, 47792.0)	(127, 50346.0)	(132, 47607.0)	(137, 90646.0)	(142, 64667.0)	(147, 84052.0)	(151, 354430.0)
ERR1879781_1	(32, 20824.0)	(37, 11164.0)	(42, 6130.0)	(47, 8698.0)	(52, 10152.0)	(57, 12135.0)	(62, 11385.0)	(67, 6396.0)	(72, 7551.0)	(77, 12137.0)	(82, 10735.0)	(87, 10328.0)	(92, 10893.0)	(97, 9860.0)	(102, 14056.0)	(107, 17152.0)	(112, 26311.0)	(117, 27021.0)	(122, 23015.0)	(127, 26991.0)	(132, 34770.0)	(137, 47446.0)	(142, 29440.0)	(147, 49881.0)	(151, 256065.0)
ERR1879781_2	(32, 15376.0)	(37, 6760.0)	(42, 4288.0)	(47, 9274.0)	(52, 9555.0)	(57, 10208.0)	(62, 12156.0)	(67, 8884.0)	(72, 6589.0)	(77, 13847.0)	(82, 10888.0)	(87, 9487.0)	(92, 11353.0)	(97, 10649.0)	(102, 13888.0)	(107, 15998.0)	(112, 19888.0)	(117, 19559.0)	(122, 29977.0)	(127, 31640.0)	(132, 28981.0)	(137, 52051.0)	(142, 37800.0)	(147, 65333.0)	(151, 246107.0)
ERR1879792_1	(32, 22128.0)	(37, 18362.0)	(42, 14278.0)	(47, 15413.0)	(52, 14972.0)	(57, 20787.0)	(62, 21421.0)	(67, 19716.0)	(72, 20088.0)	(77, 44285.0)	(82, 27220.0)	(87, 28802.0)	(92, 30286.0)	(97, 37713.0)	(102, 47362.0)	(107, 70982.0)	(112, 77549.0)	(117, 115741.0)	(122, 109587.0)	(127, 140932.0)	(132, 357094.0)	(137, 110510.0)	(142, 134470.0)	(147, 97333.0)	(151, 259795.0)
ERR1879792_2	(32, 17250.0)	(37, 12143.0)	(42, 8496.0)	(47, 13812.0)	(52, 12264.0)	(57, 20502.0)	(62, 17272.0)	(67, 24747.0)	(72, 15315.0)	(77, 27905.0)	(82, 26829.0)	(87, 32456.0)	(92, 31581.0)	(97, 43167.0)	(102, 56125.0)	(107, 73200.0)	(112, 83028.0)	(117, 119503.0)	(122, 108681.0)	(127, 124616.0)	(132, 340883.0)	(137, 115608.0)	(142, 141382.0)	(147, 107319.0)	(151, 282742.0)
ERR1879801_1	(32, 64765.0)	(37, 26710.0)	(42, 15496.0)	(47, 14951.0)	(52, 21296.0)	(57, 21513.0)	(62, 21844.0)	(67, 13080.0)	(72, 10878.0)	(77, 16696.0)	(82, 20468.0)	(87, 22253.0)	(92, 20886.0)	(97, 18322.0)	(102, 26725.0)	(107, 45679.0)	(112, 73263.0)	(117, 70781.0)	(122, 58451.0)	(127, 66588.0)	(132, 112560.0)	(137, 150572.0)	(142, 88009.0)	(147, 62450.0)	(151, 190409.0)
ERR1879801_2	(32, 38679.0)	(37, 21394.0)	(42, 11482.0)	(47, 16874.0)	(52, 17478.0)	(57, 25887.0)	(62, 24052.0)	(67, 18635.0)	(72, 10027.0)	(77, 28620.0)	(82, 26754.0)	(87, 32854.0)	(92, 24378.0)	(97, 22728.0)	(102, 29509.0)	(107, 42984.0)	(112, 56572.0)	(117, 55705.0)	(122, 80204.0)	(127, 72820.0)	(132, 85656.0)	(137, 142747.0)	(142, 90208.0)	(147, 68904.0)	(151, 209494.0)
ERR1879814_1	(32, 37511.0)	(37, 19985.0)	(42, 15360.0)	(47, 12421.0)	(52, 16201.0)	(57, 19277.0)	(62, 16035.0)	(67, 10135.0)	(72, 10632.0)	(77, 16387.0)	(82, 16457.0)	(87, 18187.0)	(92, 20994.0)	(97, 20662.0)	(102, 25998.0)	(107, 40464.0)	(112, 50420.0)	(117, 65358.0)	(122, 53389.0)	(127, 64216.0)	(132, 123422.0)	(137, 72681.0)	(142, 69875.0)	(147, 82485.0)	(151, 232949.0)
ERR1879814_2	(32, 16141.0)	(37, 11452.0)	(42, 7051.0)	(47, 11958.0)	(52, 12915.0)	(57, 16702.0)	(62, 14898.0)	(67, 12609.0)	(72, 11365.0)	(77, 24035.0)	(82, 18407.0)	(87, 17216.0)	(92, 15956.0)	(97, 18344.0)	(102, 24433.0)	(107, 30173.0)	(112, 32628.0)	(117, 36723.0)	(122, 42467.0)	(127, 49517.0)	(132, 135107.0)	(137, 68233.0)	(142, 87911.0)	(147, 111907.0)	(151, 303353.0)
ERR1879818_1	(32, 19418.0)	(37, 9844.0)	(42, 5485.0)	(47, 15200.0)	(52, 8612.0)	(57, 12029.0)	(62, 8265.0)	(67, 5417.0)	(72, 6694.0)	(77, 10729.0)	(82, 9220.0)	(87, 8597.0)	(92, 9673.0)	(97, 9423.0)	(102, 12412.0)	(107, 17743.0)	(112, 23070.0)	(117, 26282.0)	(122, 20881.0)	(127, 21173.0)	(132, 28139.0)	(137, 39178.0)	(142, 22335.0)	(147, 27864.0)	(151, 131551.0)
ERR1879818_2	(32, 13018.0)	(37, 7306.0)	(42, 3965.0)	(47, 6499.0)	(52, 8276.0)	(57, 10448.0)	(62, 9993.0)	(67, 9590.0)	(72, 7097.0)	(77, 13072.0)	(82, 10742.0)	(87, 8948.0)	(92, 9440.0)	(97, 9218.0)	(102, 11063.0)	(107, 14650.0)	(112, 18260.0)	(117, 18767.0)	(122, 28586.0)	(127, 25342.0)	(132, 26588.0)	(137, 41668.0)	(142, 29342.0)	(147, 36120.0)	(151, 131236.0)
ERR1879823_1	(32, 56801.0)	(37, 35143.0)	(42, 16059.0)	(47, 16715.0)	(52, 26368.0)	(57, 23670.0)	(62, 27393.0)	(67, 12009.0)	(72, 19861.0)	(77, 24675.0)	(82, 28730.0)	(87, 30292.0)	(92, 39684.0)	(97, 23067.0)	(102, 34160.0)	(107, 47637.0)	(112, 65873.0)	(117, 82370.0)	(122, 61368.0)	(127, 66322.0)	(132, 64721.0)	(137, 95981.0)	(142, 73559.0)	(147, 56804.0)	(151, 173234.0)
ERR1879823_2	(32, 28052.0)	(37, 16771.0)	(42, 9491.0)	(47, 16448.0)	(52, 20009.0)	(57, 26504.0)	(62, 32123.0)	(67, 24361.0)	(72, 32531.0)	(77, 43127.0)	(82, 36132.0)	(87, 31157.0)	(92, 33217.0)	(97, 26645.0)	(102, 32897.0)	(107, 41290.0)	(112, 52551.0)	(117, 61034.0)	(122, 75054.0)	(127, 63938.0)	(132, 62709.0)	(137, 85485.0)	(142, 76140.0)	(147, 68653.0)	(151, 206177.0)
ERR1879824_1	(32, 40191.0)	(37, 21257.0)	(42, 13576.0)	(47, 14307.0)	(52, 21758.0)	(57, 15947.0)	(62, 16835.0)	(67, 7934.0)	(72, 8782.0)	(77, 13806.0)	(82, 13846.0)	(87, 16416.0)	(92, 18255.0)	(97, 15282.0)	(102, 21782.0)	(107, 31552.0)	(112, 48857.0)	(117, 62773.0)	(122, 48803.0)	(127, 54733.0)	(132, 93580.0)	(137, 86910.0)	(142, 70618.0)	(147, 75484.0)	(151, 252017.0)
ERR1879824_2	(32, 17000.0)	(37, 12585.0)	(42, 6665.0)	(47, 14978.0)	(52, 15187.0)	(57, 16102.0)	(62, 16254.0)	(67, 15976.0)	(72, 11584.0)	(77, 23109.0)	(82, 18461.0)	(87, 19319.0)	(92, 19163.0)	(97, 19393.0)	(102, 23635.0)	(107, 31839.0)	(112, 36182.0)	(117, 40816.0)	(122, 54385.0)	(127, 53588.0)	(132, 79049.0)	(137, 91492.0)	(142, 79223.0)	(147, 89814.0)	(151, 279502.0)
ERR1879829_1	(32, 38223.0)	(37, 21355.0)	(42, 17104.0)	(47, 14536.0)	(52, 22635.0)	(57, 19096.0)	(62, 16000.0)	(67, 11707.0)	(72, 12808.0)	(77, 18687.0)	(82, 18153.0)	(87, 17226.0)	(92, 18243.0)	(97, 19978.0)	(102, 23958.0)	(107, 33219.0)	(112, 49211.0)	(117, 55103.0)	(122, 43535.0)	(127, 51267.0)	(132, 80941.0)	(137, 74280.0)	(142, 68359.0)	(147, 92105.0)	(151, 395205.0)
ERR1879829_2	(32, 16196.0)	(37, 12442.0)	(42, 8470.0)	(47, 16787.0)	(52, 16025.0)	(57, 21308.0)	(62, 21546.0)	(67, 16089.0)	(72, 13829.0)	(77, 27819.0)	(82, 21070.0)	(87, 17985.0)	(92, 17917.0)	(97, 18906.0)	(102, 21674.0)	(107, 28380.0)	(112, 31719.0)	(117, 33209.0)	(122, 41207.0)	(127, 44674.0)	(132, 69544.0)	(137, 69140.0)	(142, 83667.0)	(147, 125543.0)	(151, 437788.0)
ERR1879834_1	(32, 53264.0)	(37, 27676.0)	(42, 24031.0)	(47, 25421.0)	(52, 32645.0)	(57, 31912.0)	(62, 27021.0)	(67, 14091.0)	(72, 16223.0)	(77, 25379.0)	(82, 22306.0)	(87, 21361.0)	(92, 23845.0)	(97, 21814.0)	(102, 30182.0)	(107, 39058.0)	(112, 54870.0)	(117, 62976.0)	(122, 58306.0)	(127, 74892.0)	(132, 87148.0)	(137, 109862.0)	(142, 92104.0)	(147, 152534.0)	(151, 777068.0)
ERR1879834_2	(32, 21374.0)	(37, 13192.0)	(42, 10010.0)	(47, 16372.0)	(52, 17432.0)	(57, 25343.0)	(62, 24938.0)	(67, 20068.0)	(72, 16511.0)	(77, 31471.0)	(82, 21269.0)	(87, 18257.0)	(92, 20317.0)	(97, 19741.0)	(102, 23775.0)	(107, 27984.0)	(112, 34363.0)	(117, 37816.0)	(122, 51359.0)	(127, 58416.0)	(132, 61735.0)	(137, 94947.0)	(142, 98252.0)	(147, 196212.0)	(151, 944835.0)
ERR1879837_1	(32, 89900.0)	(37, 47245.0)	(42, 29108.0)	(47, 26993.0)	(52, 53668.0)	(57, 43337.0)	(62, 42491.0)	(67, 21093.0)	(72, 21235.0)	(77, 46590.0)	(82, 36484.0)	(87, 47023.0)	(92, 55089.0)	(97, 47938.0)	(102, 69827.0)	(107, 94984.0)	(112, 136318.0)	(117, 146801.0)	(122, 165339.0)	(127, 179822.0)	(132, 188603.0)	(137, 283445.0)	(142, 235942.0)	(147, 299072.0)	(151, 508038.0)
ERR1879837_2	(32, 63891.0)	(37, 27516.0)	(42, 12835.0)	(47, 25945.0)	(52, 30749.0)	(57, 50063.0)	(62, 49952.0)	(67, 34733.0)	(72, 23416.0)	(77, 59856.0)	(82, 45987.0)	(87, 46466.0)	(92, 58384.0)	(97, 51130.0)	(102, 67179.0)	(107, 89949.0)	(112, 105963.0)	(117, 115082.0)	(122, 175226.0)	(127, 190484.0)	(132, 158839.0)	(137, 283058.0)	(142, 220030.0)	(147, 284656.0)	(151, 644996.0)
ERR1879841_1	(32, 23284.0)	(37, 12313.0)	(42, 7974.0)	(47, 8222.0)	(52, 13823.0)	(57, 12663.0)	(62, 9165.0)	(67, 6431.0)	(72, 6789.0)	(77, 11995.0)	(82, 10847.0)	(87, 10478.0)	(92, 11273.0)	(97, 10616.0)	(102, 13729.0)	(107, 25912.0)	(112, 33002.0)	(117, 29743.0)	(122, 25465.0)	(127, 26077.0)	(132, 37282.0)	(137, 51414.0)	(142, 51047.0)	(147, 78997.0)	(151, 210365.0)
ERR1879841_2	(32, 54027.0)	(37, 6286.0)	(42, 3533.0)	(47, 8740.0)	(52, 8201.0)	(57, 12502.0)	(62, 8844.0)	(67, 7548.0)	(72, 6492.0)	(77, 14222.0)	(82, 10652.0)	(87, 9992.0)	(92, 8886.0)	(97, 8818.0)	(102, 11116.0)	(107, 15244.0)	(112, 18793.0)	(117, 18640.0)	(122, 20773.0)	(127, 23974.0)	(132, 32390.0)	(137, 48444.0)	(142, 54411.0)	(147, 97282.0)	(151, 229096.0)
ERR1879843_1	(32, 46964.0)	(37, 25004.0)	(42, 17964.0)	(47, 14271.0)	(52, 26860.0)	(57, 22585.0)	(62, 17457.0)	(67, 14011.0)	(72, 14402.0)	(77, 20494.0)	(82, 19545.0)	(87, 20848.0)	(92, 21559.0)	(97, 21729.0)	(102, 26025.0)	(107, 37280.0)	(112, 56312.0)	(117, 65416.0)	(122, 53336.0)	(127, 58117.0)	(132, 91788.0)	(137, 97098.0)	(142, 95504.0)	(147, 105305.0)	(151, 468348.0)
ERR1879843_2	(32, 20569.0)	(37, 15659.0)	(42, 9308.0)	(47, 18220.0)	(52, 18253.0)	(57, 23942.0)	(62, 21692.0)	(67, 16920.0)	(72, 15686.0)	(77, 29713.0)	(82, 20931.0)	(87, 20701.0)	(92, 19135.0)	(97, 18910.0)	(102, 21459.0)	(107, 30034.0)	(112, 33682.0)	(117, 38091.0)	(122, 48036.0)	(127, 52632.0)	(132, 81320.0)	(137, 84716.0)	(142, 108539.0)	(147, 130947.0)	(151, 559127.0)
ERR1879845_1	(32, 34950.0)	(37, 25150.0)	(42, 22602.0)	(47, 17965.0)	(52, 26992.0)	(57, 29188.0)	(62, 20194.0)	(67, 11212.0)	(72, 10674.0)	(77, 24883.0)	(82, 23457.0)	(87, 21088.0)	(92, 25003.0)	(97, 22925.0)	(102, 29507.0)	(107, 29877.0)	(112, 44810.0)	(117, 45221.0)	(122, 34789.0)	(127, 48379.0)	(132, 63142.0)	(137, 48072.0)	(142, 49610.0)	(147, 40709.0)	(151, 309256.0)
ERR1879845_2	(32, 19924.0)	(37, 33345.0)	(42, 11562.0)	(47, 12762.0)	(52, 16346.0)	(57, 20756.0)	(62, 19943.0)	(67, 14707.0)	(72, 12103.0)	(77, 30931.0)	(82, 19467.0)	(87, 17175.0)	(92, 19886.0)	(97, 16692.0)	(102, 20561.0)	(107, 19379.0)	(112, 25404.0)	(117, 30426.0)	(122, 37966.0)	(127, 43745.0)	(132, 55654.0)	(137, 47769.0)	(142, 56348.0)	(147, 70235.0)	(151, 386569.0)
ERR1879852_1	(32, 19211.0)	(37, 14680.0)	(42, 10103.0)	(47, 15045.0)	(52, 19364.0)	(57, 30836.0)	(62, 28658.0)	(67, 22008.0)	(72, 24077.0)	(77, 30853.0)	(82, 31161.0)	(87, 28953.0)	(92, 40893.0)	(97, 42245.0)	(102, 50512.0)	(107, 61165.0)	(112, 84357.0)	(117, 108491.0)	(122, 113426.0)	(127, 132550.0)	(132, 199270.0)	(137, 210578.0)	(142, 199398.0)	(147, 284446.0)	(151, 883919.0)
ERR1879852_2	(32, 10598.0)	(37, 7990.0)	(42, 7645.0)	(47, 13320.0)	(52, 15957.0)	(57, 29088.0)	(62, 28938.0)	(67, 26116.0)	(72, 20802.0)	(77, 45339.0)	(82, 46862.0)	(87, 40745.0)	(92, 71698.0)	(97, 53916.0)	(102, 66150.0)	(107, 81291.0)	(112, 84753.0)	(117, 110947.0)	(122, 125894.0)	(127, 142741.0)	(132, 178366.0)	(137, 196934.0)	(142, 227909.0)	(147, 234039.0)	(151, 818161.0)
ERR1879856_1	(32, 37210.0)	(37, 24298.0)	(42, 15543.0)	(47, 11931.0)	(52, 19531.0)	(57, 24971.0)	(62, 16489.0)	(67, 13071.0)	(72, 12655.0)	(77, 22986.0)	(82, 19082.0)	(87, 17341.0)	(92, 18190.0)	(97, 18818.0)	(102, 21228.0)	(107, 27609.0)	(112, 38868.0)	(117, 42994.0)	(122, 34931.0)	(127, 34815.0)	(132, 48844.0)	(137, 60370.0)	(142, 61448.0)	(147, 57809.0)	(151, 325030.0)
ERR1879856_2	(32, 27820.0)	(37, 18570.0)	(42, 9592.0)	(47, 14069.0)	(52, 16817.0)	(57, 20545.0)	(62, 16742.0)	(67, 13722.0)	(72, 10036.0)	(77, 25186.0)	(82, 17451.0)	(87, 15087.0)	(92, 16315.0)	(97, 16681.0)	(102, 19106.0)	(107, 23697.0)	(112, 27648.0)	(117, 30407.0)	(122, 41444.0)	(127, 42327.0)	(132, 46197.0)	(137, 67379.0)	(142, 72764.0)	(147, 73771.0)	(151, 342689.0)
ERR1879863_1	(32, 69749.0)	(37, 56299.0)	(42, 34343.0)	(47, 18889.0)	(52, 39853.0)	(57, 56203.0)	(62, 39745.0)	(67, 16743.0)	(72, 17667.0)	(77, 35581.0)	(82, 32872.0)	(87, 40289.0)	(92, 49548.0)	(97, 43090.0)	(102, 59699.0)	(107, 111122.0)	(112, 181772.0)	(117, 163412.0)	(122, 88977.0)	(127, 117215.0)	(132, 156062.0)	(137, 262055.0)	(142, 158832.0)	(147, 174837.0)	(151, 567725.0)
ERR1879863_2	(32, 26794.0)	(37, 25355.0)	(42, 15758.0)	(47, 22908.0)	(52, 27088.0)	(57, 39294.0)	(62, 34665.0)	(67, 24231.0)	(72, 23330.0)	(77, 54089.0)	(82, 43304.0)	(87, 40505.0)	(92, 41086.0)	(97, 43860.0)	(102, 57488.0)	(107, 82046.0)	(112, 117633.0)	(117, 104162.0)	(122, 114549.0)	(127, 122887.0)	(132, 143487.0)	(137, 241279.0)	(142, 178597.0)	(147, 216745.0)	(151, 751439.0)
ERR1879864_1	(32, 31823.0)	(37, 16798.0)	(42, 9912.0)	(47, 10282.0)	(52, 19152.0)	(57, 19783.0)	(62, 18042.0)	(67, 7886.0)	(72, 8636.0)	(77, 18665.0)	(82, 16774.0)	(87, 16913.0)	(92, 16184.0)	(97, 19965.0)	(102, 24078.0)	(107, 29838.0)	(112, 44528.0)	(117, 40325.0)	(122, 37710.0)	(127, 41997.0)	(132, 58235.0)	(137, 73513.0)	(142, 38947.0)	(147, 46678.0)	(151, 224130.0)
ERR1879864_2	(32, 21101.0)	(37, 10023.0)	(42, 6771.0)	(47, 11833.0)	(52, 14537.0)	(57, 19688.0)	(62, 18248.0)	(67, 13118.0)	(72, 8018.0)	(77, 21783.0)	(82, 17365.0)	(87, 15428.0)	(92, 15783.0)	(97, 17951.0)	(102, 20556.0)	(107, 25226.0)	(112, 29979.0)	(117, 30591.0)	(122, 45401.0)	(127, 43660.0)	(132, 46607.0)	(137, 73776.0)	(142, 51338.0)	(147, 65940.0)	(151, 246073.0)
ERR1879874_1	(32, 28209.0)	(37, 27987.0)	(42, 10928.0)	(47, 19243.0)	(52, 23662.0)	(57, 52558.0)	(62, 38658.0)	(67, 45819.0)	(72, 37636.0)	(77, 48400.0)	(82, 49076.0)	(87, 45493.0)	(92, 49934.0)	(97, 46530.0)	(102, 68529.0)	(107, 61754.0)	(112, 75212.0)	(117, 116977.0)	(122, 163448.0)	(127, 176112.0)	(132, 188948.0)	(137, 161371.0)	(142, 213091.0)	(147, 156830.0)	(151, 851239.0)
ERR1879874_2	(32, 26179.0)	(37, 24320.0)	(42, 12558.0)	(47, 19819.0)	(52, 21877.0)	(57, 50369.0)	(62, 39141.0)	(67, 47564.0)	(72, 43543.0)	(77, 57803.0)	(82, 64030.0)	(87, 62263.0)	(92, 68152.0)	(97, 69418.0)	(102, 90493.0)	(107, 87811.0)	(112, 95446.0)	(117, 145421.0)	(122, 186935.0)	(127, 198652.0)	(132, 194489.0)	(137, 201126.0)	(142, 241168.0)	(147, 181153.0)	(151, 527914.0)
ERR1879875_1	(32, 36238.0)	(37, 17986.0)	(42, 10194.0)	(47, 10880.0)	(52, 19121.0)	(57, 13977.0)	(62, 12460.0)	(67, 6001.0)	(72, 7003.0)	(77, 12580.0)	(82, 12746.0)	(87, 12978.0)	(92, 13703.0)	(97, 12519.0)	(102, 17403.0)	(107, 23566.0)	(112, 35652.0)	(117, 43385.0)	(122, 36226.0)	(127, 40080.0)	(132, 66257.0)	(137, 64902.0)	(142, 52357.0)	(147, 50390.0)	(151, 158825.0)
ERR1879875_2	(32, 18210.0)	(37, 12180.0)	(42, 5651.0)	(47, 11938.0)	(52, 14304.0)	(57, 15870.0)	(62, 14018.0)	(67, 13184.0)	(72, 9452.0)	(77, 20519.0)	(82, 16051.0)	(87, 15509.0)	(92, 14687.0)	(97, 14944.0)	(102, 17496.0)	(107, 24156.0)	(112, 27817.0)	(117, 29576.0)	(122, 38669.0)	(127, 40387.0)	(132, 56365.0)	(137, 65823.0)	(142, 56177.0)	(147, 58568.0)	(151, 175878.0)
ERR1879877_1	(32, 33407.0)	(37, 26097.0)	(42, 15156.0)	(47, 21930.0)	(52, 20904.0)	(57, 42579.0)	(62, 32763.0)	(67, 60625.0)	(72, 26044.0)	(77, 43059.0)	(82, 32054.0)	(87, 26658.0)	(92, 34427.0)	(97, 36568.0)	(102, 46760.0)	(107, 49938.0)	(112, 65866.0)	(117, 104281.0)	(122, 102206.0)	(127, 115043.0)	(132, 250471.0)	(137, 196651.0)	(142, 403695.0)	(147, 465116.0)	(151, 1646104.0)
