Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
ERR4223620_1	(1, 0.05308379056031724)	(2, 0.0)	(3, 0.0006294520619800464)	(4, 0.0)	(5, 0.0006294520619800464)	(6, 0.008182876805740601)	(7, 0.0)	(8, 0.002307990893926837)	(9, 0.0)	(12, 0.0)	(17, 8.392694159733952e-05)	(22, 1.0114035731895386)	(27, 0.0010071232991680742)	(32, 0.0010071232991680742)	(37, 0.00872840192612331)	(42, 0.0007553424743760557)	(47, 0.0003357077663893581)	(52, 0.0005455251203827069)	(57, 0.002979406426705553)	(62, 8.392694159733952e-05)	(67, 0.0)	(72, 0.00016785388319467905)	(77, 0.0)	(82, 0.0002098173539933488)	(87, 0.00012589041239600927)	(92, 0.00012589041239600927)	(97, 0.00012589041239600927)	(102, 0.0013008675947587625)	(107, 0.0014267580071547718)	(112, 0.004490091375457664)	(117, 0.013260456772379645)	(122, 0.009819452166888723)	(127, 0.014729178250333085)	(132, 0.026395023132363277)	(137, 0.04087242055790434)	(142, 0.048593699184859576)	(147, 0.044481279046589946)	(152, 0.046117854407738065)	(157, 0.05807744358535895)	(162, 0.047712466298087515)	(167, 0.04691516035291279)	(172, 0.051531142140766456)	(177, 0.044271461692596596)	(182, 0.03155653004059966)	(187, 0.025220045950000526)	(192, 0.019890685158569465)	(197, 0.02085584498693887)	(202, 0.01699520567346125)	(207, 0.019429086979784096)	(212, 0.02908068526347814)	(217, 0.01854785409301203)	(222, 0.006840045740183171)	(227, 0.0017205023027454598)	(232, 0.003650821959484269)	(237, 0.00692397268178051)	(242, 0.0011749771823627532)	(247, 0.0011330137115640835)	(250, 0.00262271692491686)
ERR4223620_2	(1, 0.057489954994177576)	(2, 0.05728013764018421)	(3, 0.06462374502995143)	(4, 0.04322237492262985)	(5, 0.06168630207404455)	(6, 0.08623493249126635)	(7, 0.07280662183569203)	(8, 0.06252557149001794)	(9, 0.06651210121589157)	(12, 0.047292831590100816)	(17, 0.050188311075209026)	(22, 0.05354538873910261)	(27, 0.04238310550665646)	(32, 0.059168493826124366)	(37, 0.0557694526914321)	(42, 0.045908037053744716)	(47, 0.045908037053744716)	(52, 0.04322237492262985)	(57, 0.046873196882114124)	(62, 0.06940758070099978)	(67, 0.045824110112147376)	(72, 0.07096022912055056)	(77, 0.06802278616464368)	(82, 0.08338141647695681)	(87, 0.10578990988344647)	(92, 0.0968516906033298)	(97, 0.09022146221713999)	(102, 0.08594118819567567)	(107, 0.11074159943768949)	(112, 0.05132132478677311)	(117, 0.06206397331123257)	(122, 0.06651210121589157)	(127, 0.05950420159251371)	(132, 0.04393575392620724)	(137, 0.03575287712046663)	(142, 0.04498484069617398)	(147, 0.04918118777604096)	(152, 0.06437196420515941)	(157, 0.07503068578802152)	(162, 0.032102055160982364)	(167, 0.03785105066040012)	(172, 0.0584131513517483)	(177, 0.03378059399292915)	(182, 0.0352493154708826)	(187, 0.03134671268660631)	(192, 0.03373863052213048)	(197, 0.051069543961981094)	(202, 0.060679178774876476)	(207, 0.0652112336211328)	(212, 0.09655794630773912)	(217, 0.0872840192612331)	(222, 0.0600916901836951)	(227, 0.060511324891681796)	(232, 0.05963009200490973)	(237, 0.06013365365449377)	(242, 0.05283200973552522)	(247, 1.040568185394614)	(250, 0.02769589072712204)
ERR4223621_1	(1, 0.018710079786662077)	(2, 0.009032452310802384)	(3, 0.00021505838835243768)	(4, 0.0012903503301146262)	(5, 0.007311985203982882)	(6, 0.0008602335534097507)	(7, 0.008602335534097507)	(8, 0.00021505838835243768)	(9, 0.0)	(12, 4.3011677670487534e-05)	(17, 0.00012903503301146262)	(22, 0.00012903503301146262)	(27, 0.005290436353469967)	(32, 0.002064560528183402)	(37, 0.001118303619432676)	(42, 0.001032280264091701)	(47, 0.0007742101980687756)	(52, 0.0025376889825587646)	(57, 0.0043441794447192416)	(62, 0.0012903503301146262)	(67, 0.0012903503301146262)	(72, 4.3011677670487534e-05)	(77, 0.0006021634873868255)	(82, 0.0043441794447192416)	(87, 0.0)	(92, 0.0)	(97, 0.00017204671068195014)	(102, 0.00021505838835243768)	(107, 0.0005161401320458505)	(112, 0.0018064904621604766)	(117, 0.008688358889438483)	(122, 0.019097184885696467)	(127, 0.01957031334007183)	(132, 0.03471042388008344)	(137, 0.05157100152691456)	(142, 0.05329146863373406)	(147, 0.04817307899094604)	(152, 0.05681842620271403)	(157, 0.05802275317748769)	(162, 0.0427966192821351)	(167, 0.04701176369384288)	(172, 0.056517344459020624)	(177, 0.041119163852986085)	(182, 0.031054431278092005)	(187, 0.02352738768575668)	(192, 0.021032710380868406)	(197, 0.022151014000301082)	(202, 0.014796017118647711)	(207, 0.018581044753650616)	(212, 0.01991440676143573)	(217, 0.029032882427579086)	(222, 0.006924880104948494)	(227, 0.001849502139830964)	(232, 0.00679584507193703)	(237, 0.007785113658358244)	(242, 0.004172132734037291)	(247, 0.004903331254435579)	(250, 0.0)
ERR4223621_2	(1, 0.026667240155702272)	(2, 0.038065334738381466)	(3, 0.051398954816232606)	(4, 0.04989354609776554)	(5, 0.05462483064151918)	(6, 0.007096926815630443)	(7, 0.007527043592335319)	(8, 0.029893115980988837)	(9, 0.023871481107120583)	(12, 0.014968063829329662)	(17, 0.015441192283705026)	(22, 0.02322630594206327)	(27, 0.017935869588593303)	(32, 0.028817824039226652)	(37, 0.02223703735564206)	(42, 0.011312071227338221)	(47, 0.0158713090604099)	(52, 0.012645433235123335)	(57, 0.027699520419793976)	(62, 0.03049527946837566)	(67, 0.01307555001182821)	(72, 0.01883911481967354)	(77, 0.024387621239166435)	(82, 0.028516742295533238)	(87, 0.034151272070367104)	(92, 0.04976451106475408)	(97, 0.028731800683885676)	(102, 0.03191466483150175)	(107, 0.029161917460590547)	(112, 0.010623884384610422)	(117, 0.024215574528484482)	(122, 0.016731542613819653)	(127, 0.02219402567797157)	(132, 0.010365814318587498)	(137, 0.01957031334007183)	(142, 0.015140110540011614)	(147, 0.014279876986601861)	(152, 0.026624228478031784)	(157, 0.01905417320802598)	(162, 0.005333448031140455)	(167, 0.01974236005075378)	(172, 0.015097098862341124)	(177, 0.015140110540011614)	(182, 0.007828125336028731)	(187, 0.013849760209896988)	(192, 0.02253811909933547)	(197, 0.028645777328544703)	(202, 0.027957590485816898)	(207, 0.02757048538678251)	(212, 0.029936127658659325)	(217, 0.026581216800361296)	(222, 0.022280049033312543)	(227, 0.03440934213639003)	(232, 0.013376631755521623)	(237, 0.029032882427579086)	(242, 0.03974279016753048)	(247, 0.028559753973203723)	(250, 0.02806511967999312)
ERR4223622_1	(1, 0.060226596546847866)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.00024090638618739143)	(6, 0.009636255447495657)	(7, 0.00024090638618739143)	(8, 0.0014454383171243488)	(9, 0.0)	(12, 0.0)	(17, 0.0)	(22, 0.9783208343069967)	(27, 0.0009636255447495657)	(32, 0.0006263566040872178)	(37, 0.00872081117998357)	(42, 0.001011806821987044)	(47, 9.636255447495659e-05)	(52, 0.0006263566040872178)	(57, 0.002457245139111393)	(62, 0.0)	(67, 0.0)	(72, 0.0)	(77, 4.818127723747829e-05)	(82, 0.00019272510894991317)	(87, 0.0)	(92, 0.0)	(97, 0.000337268940662348)	(102, 0.001879069812261653)	(107, 0.0008190817130371309)	(112, 0.005203577941647655)	(117, 0.012864401022406702)	(122, 0.010551699715007745)	(127, 0.01580345893389288)	(132, 0.026066070985475757)	(137, 0.04027954777053185)	(142, 0.04678402019759142)	(147, 0.04254406780069333)	(152, 0.046205844870741676)	(157, 0.05863661439801108)	(162, 0.04707310786101629)	(167, 0.04610948231626672)	(172, 0.052758498575038726)	(177, 0.04302588057306811)	(182, 0.031221467649885933)	(187, 0.025150626717963667)	(192, 0.02081431176659062)	(197, 0.02158521220239027)	(202, 0.0190797857860414)	(207, 0.020380680271453316)	(212, 0.02924603528314932)	(217, 0.020380680271453316)	(222, 0.006552653704297047)	(227, 0.00168634470331174)	(232, 0.002649970248061306)	(237, 0.006793560090484439)	(242, 0.0013972570398868703)	(247, 0.0013972570398868703)	(250, 0.003252236213529784)
ERR4223622_2	(1, 0.05251759218885133)	(2, 0.054685749664537854)	(3, 0.0648038178844083)	(4, 0.04360405589991785)	(5, 0.06046750293303525)	(6, 0.09106261397883396)	(7, 0.073235541400967)	(8, 0.06600834981534526)	(9, 0.0672128817462822)	(12, 0.04692856402930386)	(17, 0.05044579726763977)	(22, 0.055215743714150126)	(27, 0.040713179265669155)	(32, 0.057624807576024034)	(37, 0.053577580288075854)	(42, 0.04490495038532977)	(47, 0.04456768144466742)	(52, 0.03960500988920715)	(57, 0.04900035895051542)	(62, 0.06904377028130639)	(67, 0.04307406185030559)	(72, 0.07121192775699291)	(77, 0.06942922049920622)	(82, 0.08460632282901187)	(87, 0.1083115112298512)	(92, 0.09573619787086936)	(97, 0.08952081310723467)	(102, 0.08513631687862414)	(107, 0.11226237596332442)	(112, 0.05242122963437638)	(117, 0.06104567825988499)	(122, 0.06518926810230811)	(127, 0.05752844502154908)	(132, 0.04321860568201802)	(137, 0.0348350634426968)	(142, 0.044760406553617335)	(147, 0.04639856997969159)	(152, 0.06547835576573299)	(157, 0.07492188610427873)	(162, 0.03088419870922358)	(167, 0.03469051961098437)	(172, 0.05757662629878656)	(177, 0.031366011481598365)	(182, 0.031992368085685584)	(187, 0.029438760392099233)	(192, 0.03300417490767263)	(197, 0.050108528326977424)	(202, 0.06128658464607239)	(207, 0.06514108682507064)	(212, 0.09761526768313102)	(217, 0.08860536883972257)	(222, 0.05704663224917429)	(227, 0.0592629710020983)	(232, 0.05974478377447308)	(237, 0.05772117013049899)	(242, 0.04957853427736516)	(247, 1.0081450449169957)	(250, 0.025054264163488712)
ERR4223623_1	(1, 0.01805308596483852)	(2, 0.007171773876442701)	(3, 0.0004946050949270829)	(4, 0.0009892101898541657)	(5, 0.00519335349673437)	(6, 0.0012365127373177073)	(7, 0.01038670699346874)	(8, 0.00024730254746354143)	(9, 0.0)	(12, 4.946050949270828e-05)	(17, 9.892101898541656e-05)	(22, 0.00014838152847812487)	(27, 0.00519335349673437)	(32, 0.0022751834366645813)	(37, 0.0009397496803614574)	(42, 0.0014343547752885403)	(47, 0.0008408286613760408)	(52, 0.0025719464936208307)	(57, 0.004006301268909371)	(62, 0.0010881312088395823)	(67, 0.001187052227824999)	(72, 9.892101898541656e-05)	(77, 0.0006429866234052077)	(82, 0.0037589987214458297)	(87, 0.0)	(92, 0.0)	(97, 0.000346223566448958)	(102, 0.00024730254746354143)	(107, 0.0004946050949270829)	(112, 0.0022257229271718726)	(117, 0.010436167502961448)	(122, 0.021762624176791645)	(127, 0.019833664306576022)	(132, 0.034523435625910384)	(137, 0.050894864267996824)	(142, 0.05317004770466141)	(147, 0.049312127964230165)	(152, 0.05742365152103431)	(157, 0.058511782729873896)	(162, 0.04149736746438225)	(167, 0.04743262860350724)	(172, 0.05692904642610724)	(177, 0.042239275106772875)	(182, 0.030170910790552057)	(187, 0.022356150290704143)	(192, 0.020080966854039563)	(197, 0.02250453181918227)	(202, 0.017014415265491648)	(207, 0.018498230550272898)	(212, 0.02196046621476248)	(217, 0.03026983180953747)	(222, 0.008160984066296867)	(227, 0.0022751834366645813)	(232, 0.008062063047311451)	(237, 0.009348036294121866)	(242, 0.004253603816372912)	(247, 0.005539577063183328)	(250, 0.0)
ERR4223623_2	(1, 0.02423564965142706)	(2, 0.03635347447714059)	(3, 0.044514458543437455)	(4, 0.040804920331484335)	(5, 0.0477293916604635)	(6, 0.00519335349673437)	(7, 0.005935261139124994)	(8, 0.023493742009036436)	(9, 0.020031506344546857)	(12, 0.015481139471217693)	(17, 0.013700561129480194)	(22, 0.022306689781211437)	(27, 0.01765740188889686)	(32, 0.027549503787438517)	(37, 0.021564782138820814)	(42, 0.009941562408034364)	(47, 0.015184376414261442)	(52, 0.011029693616873946)	(57, 0.024087268122948934)	(62, 0.029033319072219763)	(67, 0.012464048392162488)	(72, 0.01785524392686769)	(77, 0.022108847743240602)	(82, 0.027401122258960388)	(87, 0.03244609422721663)	(92, 0.04733370758452183)	(97, 0.02794518786338018)	(102, 0.03066551588547914)	(107, 0.0280935693918583)	(112, 0.010287785974483323)	(117, 0.02304859742360206)	(122, 0.01533275794273957)	(127, 0.020625032458459355)	(132, 0.010436167502961448)	(137, 0.017162796793969776)	(142, 0.015134915904768734)	(147, 0.013453258582016653)	(152, 0.025620543917222894)	(157, 0.018943375135707274)	(162, 0.004847129930285412)	(167, 0.017706862398389565)	(172, 0.014937073866797901)	(177, 0.01409624520542186)	(182, 0.008803970689702074)	(187, 0.013898403167451027)	(192, 0.021465861119835394)	(197, 0.026016227993164553)	(202, 0.027302201239974972)	(207, 0.027005438183018725)	(212, 0.029676305695624967)	(217, 0.026510833088091643)	(222, 0.02102071653440102)	(227, 0.0316547260753333)	(232, 0.011722140749771863)	(237, 0.02477971525584685)	(242, 0.03689754008156038)	(247, 0.026016227993164553)	(250, 0.02547216238874477)
ERR4223624_1	(1, 0.05409136300444479)	(2, 0.0)	(3, 0.0002447572986626461)	(4, 0.0)	(5, 0.0009790291946505845)	(6, 0.006363689765228799)	(7, 0.0)	(8, 0.0024475729866264614)	(9, 0.0)	(12, 0.0)	(17, 4.8951459732529226e-05)	(22, 1.00081259423156)	(27, 0.0016153981711734644)	(32, 0.0011258835738481722)	(37, 0.00817489377533238)	(42, 0.0006363689765228799)	(47, 0.0001958058389301169)	(52, 0.0004895145973252922)	(57, 0.002839184664486695)	(62, 4.8951459732529226e-05)	(67, 0.0)	(72, 4.8951459732529226e-05)	(77, 0.0)	(82, 9.790291946505845e-05)	(87, 4.8951459732529226e-05)	(92, 4.8951459732529226e-05)	(97, 4.8951459732529226e-05)	(102, 0.0013706408725108182)	(107, 0.0011258835738481722)	(112, 0.004258776996730043)	(117, 0.013167942668050362)	(122, 0.01003504924516849)	(127, 0.017279865285582816)	(132, 0.026531691175030837)	(137, 0.03808423567190773)	(142, 0.04493744003446183)	(147, 0.04082551741692937)	(152, 0.043028333104893186)	(157, 0.05355289694738698)	(162, 0.04435002251767148)	(167, 0.044398973977404006)	(172, 0.04797243053787864)	(177, 0.04146188639345225)	(182, 0.031426837148283766)	(187, 0.026335885336100723)	(192, 0.02281138023535862)	(197, 0.022419768557498384)	(202, 0.01948268097354663)	(207, 0.021391787903115272)	(212, 0.029909341896575355)	(217, 0.021147030604452624)	(222, 0.007489573339076971)	(227, 0.0016153981711734644)	(232, 0.002839184664486695)	(237, 0.006167883926298683)	(242, 0.0009300777349180553)	(247, 0.001076932114115643)	(250, 0.0028147089346204305)
ERR4223624_2	(1, 0.0472381586418907)	(2, 0.04944097432985451)	(3, 0.05629417869240861)	(4, 0.03793738129271015)	(5, 0.049685731628517166)	(6, 0.08028039396134792)	(7, 0.06779777172955298)	(8, 0.0567836932897339)	(9, 0.059965538172348294)	(12, 0.04479058565526424)	(17, 0.046944449883495526)	(22, 0.050958469581562915)	(27, 0.03925907070548844)	(32, 0.05414031446417732)	(37, 0.04983258600771475)	(42, 0.04155978931291731)	(47, 0.041657692232382366)	(52, 0.03837794443030291)	(57, 0.04420316813847389)	(62, 0.06368584911202052)	(67, 0.04097237179612696)	(72, 0.0663292279375771)	(77, 0.06397955787041569)	(82, 0.07450412171290947)	(87, 0.09824557968318615)	(92, 0.08923851109240077)	(97, 0.08390280198155509)	(102, 0.07949717060562747)	(107, 0.10132952164633548)	(112, 0.04802138199761117)	(117, 0.056441033071606195)	(122, 0.06006344109181336)	(127, 0.05379765424604961)	(132, 0.03916116778602338)	(137, 0.03206320612480664)	(142, 0.04244091558810283)	(147, 0.04528010025258953)	(152, 0.06060190714887118)	(157, 0.06887470384366862)	(162, 0.029860390436842826)	(167, 0.03470658495036322)	(172, 0.0524270133735388)	(177, 0.029419827299250065)	(182, 0.030643613792563293)	(187, 0.031426837148283766)	(192, 0.033140138238922284)	(197, 0.04851089659493646)	(202, 0.05815433416224471)	(207, 0.05932916919582542)	(212, 0.08835738481721525)	(217, 0.0793992676861624)	(222, 0.052475964833271334)	(227, 0.054776683440700205)	(232, 0.054776683440700205)	(237, 0.054776683440700205)	(242, 0.04655283820563529)	(247, 1.017749799299015)	(250, 0.024598108515595938)
ERR4223625_1	(1, 0.01730259990370727)	(2, 0.008525918793131118)	(3, 0.0015045739046701974)	(4, 0.0002507623174450329)	(5, 0.007272107205905954)	(6, 0.0012538115872251644)	(7, 0.013541165142031778)	(8, 0.0002507623174450329)	(9, 0.0)	(12, 0.00010030492697801316)	(17, 5.015246348900658e-05)	(22, 0.0002507623174450329)	(27, 0.0056170759107687365)	(32, 0.0024574707109613226)	(37, 0.0012538115872251644)	(42, 0.0015045739046701974)	(47, 0.0009027443428021185)	(52, 0.002607928101428342)	(57, 0.004413416787032579)	(62, 0.0012538115872251644)	(67, 0.0015045739046701974)	(72, 5.015246348900658e-05)	(77, 0.0007021344888460921)	(82, 0.004463569250521586)	(87, 0.0)	(92, 0.0)	(97, 0.00010030492697801316)	(102, 0.0002507623174450329)	(107, 0.0005015246348900658)	(112, 0.0019559460760712566)	(117, 0.008275156475686087)	(122, 0.017854277002086343)	(127, 0.01950930829722356)	(132, 0.033652303001123415)	(137, 0.04935002407318248)	(142, 0.05030292087947359)	(147, 0.04629072380035307)	(152, 0.05486679505697319)	(157, 0.05797624779329161)	(162, 0.041476087305408436)	(167, 0.04563874177499599)	(172, 0.056070454180709356)	(177, 0.04132562991494142)	(182, 0.0297404108489809)	(187, 0.022468303643074946)	(192, 0.020612662493981703)	(197, 0.02141510190980581)	(202, 0.014042689776921842)	(207, 0.018054886856042368)	(212, 0.018907478735355483)	(217, 0.028536751725244745)	(222, 0.00571738083774675)	(227, 0.001303964050714171)	(232, 0.007322259669394961)	(237, 0.008726528647087145)	(242, 0.004614026640988605)	(247, 0.005165703739367677)	(250, 0.0)
ERR4223625_2	(1, 0.029589953458513882)	(2, 0.0403727331086503)	(3, 0.05391389825068208)	(4, 0.049149414219226445)	(5, 0.05516770983790723)	(6, 0.007021344888460921)	(7, 0.00777363184079602)	(8, 0.025828518696838387)	(9, 0.021816321617717863)	(12, 0.014694671802278927)	(17, 0.013741774995987803)	(22, 0.02256860857005296)	(27, 0.016550312951372173)	(32, 0.026480500722195478)	(37, 0.022317846252607926)	(42, 0.010782779650136414)	(47, 0.015446958754614026)	(52, 0.011936286310383567)	(57, 0.02522668913497031)	(62, 0.02843644679826673)	(67, 0.011936286310383567)	(72, 0.017804124538597334)	(77, 0.021816321617717863)	(82, 0.027784464772909644)	(87, 0.03209757663296421)	(92, 0.04719346814315519)	(97, 0.028386294334777726)	(102, 0.029690258385491893)	(107, 0.027182635211041566)	(112, 0.010632322259669395)	(117, 0.02256860857005296)	(122, 0.014694671802278927)	(127, 0.020712967420959717)	(132, 0.010381559942224361)	(137, 0.018054886856042368)	(142, 0.01494543411972396)	(147, 0.013842079922965817)	(152, 0.02467501203659124)	(157, 0.017854277002086343)	(162, 0.005266008666345691)	(167, 0.017653667148130315)	(172, 0.014193147167388863)	(177, 0.014494061948322902)	(182, 0.008124699085219067)	(187, 0.01273872572620767)	(192, 0.02066281495747071)	(197, 0.02612943347777243)	(202, 0.026881720430107527)	(207, 0.025678061306371368)	(212, 0.0266811105761515)	(217, 0.02477531696356925)	(222, 0.020712967420959717)	(227, 0.02979056331246991)	(232, 0.013240250361097739)	(237, 0.02547745145241534)	(242, 0.03590916385812871)	(247, 0.02532699406194832)	(250, 0.026204662173005936)
ERR4223626_1	(1, 0.05221724049709136)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0012582467589660566)	(6, 0.009646558485406433)	(7, 0.0006291233794830283)	(8, 0.0046135714495422085)	(9, 0.0)	(12, 0.0)	(17, 4.194155863220189e-05)	(22, 0.9971186149219676)	(27, 0.0010485389658050472)	(32, 0.0010485389658050472)	(37, 0.010275681864889464)	(42, 0.0008807727312762397)	(47, 0.00029359091042541327)	(52, 0.0010065974071728453)	(57, 0.0028100844283575266)	(62, 4.194155863220189e-05)	(67, 0.0)	(72, 4.194155863220189e-05)	(77, 4.194155863220189e-05)	(82, 0.00012582467589660566)	(87, 0.0)	(92, 0.0)	(97, 0.00016776623452880755)	(102, 0.0013840714348626623)	(107, 0.0008388311726440378)	(112, 0.0037327987182659682)	(117, 0.010401506540786068)	(122, 0.008598019519601388)	(127, 0.014385954610845249)	(132, 0.025332701413849943)	(137, 0.04022195472828161)	(142, 0.048065026192503364)	(147, 0.044919409295088225)	(152, 0.04785531839934236)	(157, 0.059263422347301274)	(162, 0.049742688537791444)	(167, 0.0489877404824118)	(172, 0.05427237687006924)	(177, 0.045590474233203455)	(182, 0.03221111702953105)	(187, 0.025416584531114346)	(192, 0.019838357233031494)	(197, 0.019251175412180667)	(202, 0.014973136431696074)	(207, 0.017405746832363785)	(212, 0.025710175441539758)	(217, 0.01732186371509938)	(222, 0.004571629890910006)	(227, 0.001090480524437249)	(232, 0.002390668842035508)	(237, 0.005704051973979457)	(242, 0.0007130064967474321)	(247, 0.0012582467589660566)	(250, 0.0025164935179321133)
ERR4223626_2	(1, 0.06039584443037072)	(2, 0.06165409118933678)	(3, 0.0729783120200313)	(4, 0.046974545668066116)	(5, 0.06291233794830284)	(6, 0.09373938354297122)	(7, 0.07654334450376844)	(8, 0.0689938639499721)	(9, 0.07025211070893816)	(12, 0.04953298074463043)	(17, 0.052510831407516764)	(22, 0.05615974700851833)	(27, 0.04542270799867465)	(32, 0.060941084692589347)	(37, 0.056998578181162364)	(42, 0.04798114307523896)	(47, 0.04617765605405428)	(52, 0.044458052150134)	(57, 0.052468889848884565)	(62, 0.0729783120200313)	(67, 0.046261539171318686)	(72, 0.0732299613718245)	(77, 0.07130064967474321)	(82, 0.08820309780352058)	(87, 0.110725714789013)	(92, 0.10086944851044553)	(97, 0.09235531210810856)	(102, 0.08858057183121039)	(107, 0.115507052473084)	(112, 0.054398201545965856)	(117, 0.06383505223821129)	(122, 0.06853250680501788)	(127, 0.06085720157532495)	(132, 0.04588406514362887)	(137, 0.038040993679407116)	(142, 0.04726813657849153)	(147, 0.04957492230326263)	(152, 0.06672901978383321)	(157, 0.07838877308358534)	(162, 0.032630532615853074)	(167, 0.039173415762476564)	(172, 0.06098302625122155)	(177, 0.035692266396003806)	(182, 0.03627944821685464)	(187, 0.03242082482269206)	(192, 0.0355664417201072)	(197, 0.05469179245639127)	(202, 0.0642964093831655)	(207, 0.06903580550860432)	(212, 0.10263099397299802)	(217, 0.09252307834263737)	(222, 0.06341563665188926)	(227, 0.06408670159000449)	(232, 0.062115448334291)	(237, 0.06261874703787741)	(242, 0.0553628573945065)	(247, 1.0068071149660063)	(250, 0.029254237145960822)
ERR4223627_1	(1, 0.015040437289971035)	(2, 0.011172896272549913)	(3, 0.0015040437289971036)	(4, 0.0008594535594269164)	(5, 0.005371584746418227)	(6, 0.0010743169492836455)	(7, 0.009883715933409538)	(8, 0.0004297267797134582)	(9, 0.0)	(12, 0.0)	(17, 0.0002148633898567291)	(22, 0.0002578360678280749)	(27, 0.004598076542934003)	(32, 0.002105661220595945)	(37, 0.0011172896272549913)	(42, 0.001418098373054412)	(47, 0.0006016174915988414)	(52, 0.0021916065765386367)	(57, 0.003738622983507086)	(62, 0.0012462076611690286)	(67, 0.0009883715933409539)	(72, 0.00012891803391403746)	(77, 0.0005156721356561498)	(82, 0.00339484155973632)	(87, 0.0)	(92, 0.0)	(97, 0.0002148633898567291)	(102, 0.0004297267797134582)	(107, 0.000472699457684804)	(112, 0.0018478251527678702)	(117, 0.008809398984125893)	(122, 0.019767431866819077)	(127, 0.018435278849707356)	(132, 0.03313193471590763)	(137, 0.04954749770096173)	(142, 0.05002019715864653)	(147, 0.047312918446451746)	(152, 0.05354395675229689)	(157, 0.055262863871150716)	(162, 0.03966378176755219)	(167, 0.04434780366642889)	(172, 0.05388773817606766)	(177, 0.03974972712349488)	(182, 0.029823038512113997)	(187, 0.0215722843416156)	(192, 0.019552568476962347)	(197, 0.022689573968870592)	(202, 0.01572800013751257)	(207, 0.018263388137821975)	(212, 0.020540940070303302)	(217, 0.02917844834254381)	(222, 0.007864000068756285)	(227, 0.001933770508710562)	(232, 0.007348327933100135)	(237, 0.009067235051953967)	(242, 0.004426185831048619)	(247, 0.005371584746418227)	(250, 0.0)
ERR4223627_2	(1, 0.02384983627409693)	(2, 0.03889027356406797)	(3, 0.049848306446761144)	(4, 0.04297267797134582)	(5, 0.05178207695547171)	(6, 0.006231038305845143)	(7, 0.006445901695701873)	(8, 0.02277551932481328)	(9, 0.01890797830739216)	(12, 0.013923147662716046)	(17, 0.012633967323575673)	(22, 0.021228502917844835)	(27, 0.015470164069684496)	(32, 0.026600087664263063)	(37, 0.02045499471436061)	(42, 0.009625879865581463)	(47, 0.014481792476343541)	(52, 0.010227497357180305)	(57, 0.024623344477581157)	(62, 0.02724467783383325)	(67, 0.01100100556066453)	(72, 0.01654448101896814)	(77, 0.021228502917844835)	(82, 0.025826579460778834)	(87, 0.02990898386805669)	(92, 0.04602373810731137)	(97, 0.025267934647151345)	(102, 0.028147104071231513)	(107, 0.024666317155552498)	(112, 0.009368043797753389)	(117, 0.020626885426245994)	(122, 0.013407475527059894)	(127, 0.018865005629420815)	(132, 0.009024262373982623)	(137, 0.01632961762911141)	(142, 0.013493420883002588)	(147, 0.012290185899804903)	(152, 0.023549027528297507)	(157, 0.016415562985054102)	(162, 0.004297267797134582)	(167, 0.01706015315462429)	(172, 0.013063694103289128)	(177, 0.013106666781260474)	(182, 0.00893831701803993)	(187, 0.013622338916916625)	(192, 0.02084174881610272)	(197, 0.02539685268106538)	(202, 0.0256976614268648)	(207, 0.024924153223380572)	(212, 0.025353880003094034)	(217, 0.024021726985982313)	(222, 0.01912284169724889)	(227, 0.029436284410371882)	(232, 0.010657224136893764)	(237, 0.023806863596125584)	(242, 0.03506570522461819)	(247, 0.024279563053810387)	(250, 0.025139016613237305)
ERR9875453_1	(1, 0.021126016689553186)	(2, 0.0004001139524536588)	(3, 0.0)	(4, 0.0009602734858887812)	(5, 0.008962552534961957)	(6, 0.01824519623188684)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(12, 0.0)	(17, 0.00014404102288331717)	(22, 0.0)	(27, 0.00027207748766848797)	(32, 0.0017605013907960986)	(37, 0.0019845652041701476)	(42, 0.004241207896008783)	(47, 0.0040811623150273195)	(52, 0.010979126855328397)	(57, 0.011251204342996885)	(62, 0.02043782069133289)	(67, 0.023350650265195526)	(72, 0.026935671279180312)	(77, 0.0322171754515686)	(82, 0.02908028206433192)	(87, 0.03288936689169075)	(92, 0.028136013136541287)	(97, 0.042011965007634176)	(102, 0.03685849730003105)	(107, 0.03236121647445192)	(112, 0.025495261050347138)	(117, 0.022118299291638256)	(122, 0.018629305626242355)	(127, 0.018853369439616404)	(132, 0.017076863490722155)	(137, 0.007538146864226932)	(142, 0.005601595334351223)	(147, 0.0008482415792017566)	(150, 0.0006001709286804882)																				
